codigo|nombre|total
C02886|Cliente 2886|3607.50
C02887|Cliente 2887|3608.75
C02888|Cliente 2888|3610.00
C02889|Cliente 2889|3611.25
C02890|Cliente 2890|3612.50
C02891|Cliente 2891|3613.75
C02892|Cliente 2892|3615.00
C02893|Cliente 2893|3616.25
C02894|Cliente 2894|3617.50
C02895|Cliente 2895|3618.75
C02896|Cliente 2896|3620.00
C02897|Cliente 2897|3621.25
C02898|Cliente 2898|3622.50
C02899|Cliente 2899|3623.75
C02900||3625.00
C02901|Cliente 2901|3626.25
C02902|Cliente 2902|3627.50
C02903|Cliente 2903|3628.75
C02904|Cliente 2904|3630.00
C02905|Cliente 2905|3631.25
C02906|Cliente 2906|3632.50
C02907|Cliente 2907|3633.75
C02908|Cliente 2908|3635.00
C02909|Cliente 2909|3636.25
C02910|Cliente 2910|3637.50
C02911|Cliente 2911|3638.75
C02912|Cliente 2912|3640.00
C02913|Cliente 2913|3641.25
C02914|Cliente 2914|3642.50
C02915|Cliente 2915|3643.75
C02916|Cliente 2916|3645.00
C02917|Cliente 2917|3646.25
C02918|Cliente 2918|3647.50
C02919|Cliente 2919|3648.75
C02920|Cliente 2920|3650.00
C02921|Cliente 2921|3651.25
C02922|Cliente 2922|3652.50
C02923|Cliente 2923|3653.75
C02924|Cliente 2924|3655.00
C02925|Cliente 2925|3656.25
C02926|Cliente 2926|3657.50
C02927|Cliente 2927|3658.75
C02928|Cliente 2928|3660.00
C02929|Cliente 2929|3661.25
C02930|Cliente 2930|3662.50
C02931|Cliente 2931|3663.75
C02932|Cliente 2932|3665.00
C02933|Cliente 2933|3666.25
C02934|Cliente 2934|3667.50
C02935|Cliente 2935|3668.75
C02936|Cliente 2936|3670.00
C02937|Cliente 2937|3671.25
C02938|Cliente 2938|3672.50
C02939|Cliente 2939|3673.75
C02940|Cliente 2940|3675.00
C02941|Cliente 2941|3676.25
C02942|Cliente 2942|3677.50
C02943|Cliente 2943|3678.75
C02944|Cliente 2944|3680.00
C02945|Cliente 2945|3681.25
C02946|Cliente 2946|3682.50
C02947|Cliente 2947|3683.75
C02948|Cliente 2948|3685.00
C02949|Cliente 2949|3686.25
C02950|Cliente 2950|3687.50
C02951|Cliente 2951|3688.75
C02952|Cliente 2952|3690.00
C02953|Cliente 2953|3691.25
C02954|Cliente 2954|3692.50
C02955|Cliente 2955|3693.75
C02956|Cliente 2956|3695.00
C02957|Cliente 2957|3696.25
C02958|Cliente 2958|3697.50
C02959|Cliente 2959|3698.75
C02960|Cliente 2960|3700.00
C02961|Cliente 2961|3701.25
C02962|Cliente 2962|3702.50
C02963|Cliente 2963|3703.75
C02964|Cliente 2964|3705.00
C02965|Cliente 2965|3706.25
C02966|Cliente 2966|3707.50
C02967|Cliente 2967|3708.75
C02968|Cliente 2968|3710.00
C02969|Cliente 2969|3711.25
C02970|Cliente 2970|3712.50
C02971|Cliente 2971|3713.75
C02972|Cliente 2972|3715.00
C02973|Cliente 2973|3716.25
C02974|Cliente 2974|3717.50
C02975|Cliente 2975|3718.75
C02976|Cliente 2976|3720.00
C02977|Cliente 2977|3721.25
C02978|Cliente 2978|3722.50
C02979|Cliente 2979|3723.75
C02980|Cliente 2980|3725.00
C02981|Cliente 2981|3726.25
C02982|Cliente 2982|3727.50
C02983|Cliente 2983|3728.75
C02984|Cliente 2984|3730.00
C02985|Cliente 2985|3731.25
C02986|Cliente 2986|3732.50
C02987|Cliente 2987|3733.75
C02988|Cliente 2988|3735.00
C02989|Cliente 2989|3736.25
C02990|Cliente 2990|3737.50
C02991|Cliente 2991|3738.75
C02992|Cliente 2992|3740.00
C02993|Cliente 2993|3741.25
C02994|Cliente 2994|3742.50
C02995|Cliente 2995|3743.75
C02996|Cliente 2996|3745.00
C02997|Cliente 2997|3746.25
C02998|Cliente 2998|3747.50
C02999|Cliente 2999|3748.75
C03000||3750.00
C03001|Cliente 3001|3751.25
C03002|Cliente 3002|3752.50
C03003|Cliente 3003|3753.75
C03004|Cliente 3004|3755.00
C03005|Cliente 3005|3756.25
C03006|Cliente 3006|3757.50
C03007|Cliente 3007|3758.75
C03008|Cliente 3008|3760.00
C03009|Cliente 3009|3761.25
C03010|Cliente 3010|3762.50
C03011|Cliente 3011|3763.75
C03012|Cliente 3012|3765.00
C03013|Cliente 3013|3766.25
C03014|Cliente 3014|3767.50
C03015|Cliente 3015|3768.75
C03016|Cliente 3016|3770.00
C03017|Cliente 3017|3771.25
C03018|Cliente 3018|3772.50
C03019|Cliente 3019|3773.75
C03020|Cliente 3020|3775.00
C03021|Cliente 3021|3776.25
C03022|Cliente 3022|3777.50
C03023|Cliente 3023|3778.75
C03024|Cliente 3024|3780.00
C03025|Cliente 3025|3781.25
C03026|Cliente 3026|3782.50
C03027|Cliente 3027|3783.75
C03028|Cliente 3028|3785.00
C03029|Cliente 3029|3786.25
C03030|Cliente 3030|3787.50
C03031|Cliente 3031|3788.75
C03032|Cliente 3032|3790.00
C03033|Cliente 3033|3791.25
C03034|Cliente 3034|3792.50
C03035|Cliente 3035|3793.75
C03036|Cliente 3036|3795.00
C03037|Cliente 3037|3796.25
C03038|Cliente 3038|3797.50
C03039|Cliente 3039|3798.75
C03040|Cliente 3040|3800.00
C03041|Cliente 3041|3801.25
C03042|Cliente 3042|3802.50
C03043|Cliente 3043|3803.75
C03044|Cliente 3044|3805.00
C03045|Cliente 3045|3806.25
C03046|Cliente 3046|3807.50
C03047|Cliente 3047|3808.75
C03048|Cliente 3048|3810.00
C03049|Cliente 3049|3811.25
C03050|Cliente 3050|3812.50
C03051|Cliente 3051|3813.75
C03052|Cliente 3052|3815.00
C03053|Cliente 3053|3816.25
C03054|Cliente 3054|3817.50
C03055|Cliente 3055|3818.75
C03056|Cliente 3056|3820.00
C03057|Cliente 3057|3821.25
C03058|Cliente 3058|3822.50
C03059|Cliente 3059|3823.75
C03060|Cliente 3060|3825.00
C03061|Cliente 3061|3826.25
C03062|Cliente 3062|3827.50
C03063|Cliente 3063|3828.75
C03064|Cliente 3064|3830.00
C03065|Cliente 3065|3831.25
C03066|Cliente 3066|3832.50
C03067|Cliente 3067|3833.75
C03068|Cliente 3068|3835.00
C03069|Cliente 3069|3836.25
C03070|Cliente 3070|3837.50
C03071|Cliente 3071|3838.75
C03072|Cliente 3072|3840.00
C03073|Cliente 3073|3841.25
C03074|Cliente 3074|3842.50
C03075|Cliente 3075|3843.75
C03076|Cliente 3076|3845.00
C03077|Cliente 3077|3846.25
C03078|Cliente 3078|3847.50
C03079|Cliente 3079|3848.75
C03080|Cliente 3080|3850.00
C03081|Cliente 3081|3851.25
C03082|Cliente 3082|3852.50
C03083|Cliente 3083|3853.75
C03084|Cliente 3084|3855.00
C03085|Cliente 3085|3856.25
C03086|Cliente 3086|3857.50
C03087|Cliente 3087|3858.75
C03088|Cliente 3088|3860.00
C03089|Cliente 3089|3861.25
C03090|Cliente 3090|3862.50
C03091|Cliente 3091|3863.75
C03092|Cliente 3092|3865.00
C03093|Cliente 3093|3866.25
C03094|Cliente 3094|3867.50
C03095|Cliente 3095|3868.75
C03096|Cliente 3096|3870.00
C03097|Cliente 3097|3871.25
C03098|Cliente 3098|3872.50
C03099|Cliente 3099|3873.75
C03100||3875.00
C03101|Cliente 3101|3876.25
C03102|Cliente 3102|3877.50
C03103|Cliente 3103|3878.75
C03104|Cliente 3104|3880.00
C03105|Cliente 3105|3881.25
C03106|Cliente 3106|3882.50
C03107|Cliente 3107|3883.75
C03108|Cliente 3108|3885.00
C03109|Cliente 3109|3886.25
C03110|Cliente 3110|3887.50
C03111|Cliente 3111|3888.75
C03112|Cliente 3112|3890.00
C03113|Cliente 3113|3891.25
C03114|Cliente 3114|3892.50
C03115|Cliente 3115|3893.75
C03116|Cliente 3116|3895.00
C03117|Cliente 3117|3896.25
C03118|Cliente 3118|3897.50
C03119|Cliente 3119|3898.75
C03120|Cliente 3120|3900.00
C03121|Cliente 3121|3901.25
C03122|Cliente 3122|3902.50
C03123|Cliente 3123|3903.75
C03124|Cliente 3124|3905.00
C03125|Cliente 3125|3906.25
C03126|Cliente 3126|3907.50
C03127|Cliente 3127|3908.75
C03128|Cliente 3128|3910.00
C03129|Cliente 3129|3911.25
C03130|Cliente 3130|3912.50
C03131|Cliente 3131|3913.75
C03132|Cliente 3132|3915.00
C03133|Cliente 3133|3916.25
C03134|Cliente 3134|3917.50
C03135|Cliente 3135|3918.75
C03136|Cliente 3136|3920.00
C03137|Cliente 3137|3921.25
C03138|Cliente 3138|3922.50
C03139|Cliente 3139|3923.75
C03140|Cliente 3140|3925.00
C03141|Cliente 3141|3926.25
C03142|Cliente 3142|3927.50
C03143|Cliente 3143|3928.75
C03144|Cliente 3144|3930.00
C03145|Cliente 3145|3931.25
C03146|Cliente 3146|3932.50
C03147|Cliente 3147|3933.75
C03148|Cliente 3148|3935.00
C03149|Cliente 3149|3936.25
C03150|Cliente 3150|3937.50
C03151|Cliente 3151|3938.75
C03152|Cliente 3152|3940.00
C03153|Cliente 3153|3941.25
C03154|Cliente 3154|3942.50
C03155|Cliente 3155|3943.75
C03156|Cliente 3156|3945.00
C03157|Cliente 3157|3946.25
C03158|Cliente 3158|3947.50
C03159|Cliente 3159|3948.75
C03160|Cliente 3160|3950.00
C03161|Cliente 3161|3951.25
C03162|Cliente 3162|3952.50
C03163|Cliente 3163|3953.75
C03164|Cliente 3164|3955.00
C03165|Cliente 3165|3956.25
C03166|Cliente 3166|3957.50
C03167|Cliente 3167|3958.75
C03168|Cliente 3168|3960.00
C03169|Cliente 3169|3961.25
C03170|Cliente 3170|3962.50
C03171|Cliente 3171|3963.75
C03172|Cliente 3172|3965.00
C03173|Cliente 3173|3966.25
C03174|Cliente 3174|3967.50
C03175|Cliente 3175|3968.75
C03176|Cliente 3176|3970.00
C03177|Cliente 3177|3971.25
C03178|Cliente 3178|3972.50
C03179|Cliente 3179|3973.75
C03180|Cliente 3180|3975.00
C03181|Cliente 3181|3976.25
C03182|Cliente 3182|3977.50
C03183|Cliente 3183|3978.75
C03184|Cliente 3184|3980.00
C03185|Cliente 3185|3981.25
C03186|Cliente 3186|3982.50
C03187|Cliente 3187|3983.75
C03188|Cliente 3188|3985.00
C03189|Cliente 3189|3986.25
C03190|Cliente 3190|3987.50
C03191|Cliente 3191|3988.75
C03192|Cliente 3192|3990.00
C03193|Cliente 3193|3991.25
C03194|Cliente 3194|3992.50
C03195|Cliente 3195|3993.75
C03196|Cliente 3196|3995.00
C03197|Cliente 3197|3996.25
C03198|Cliente 3198|3997.50
C03199|Cliente 3199|3998.75
C03200||4000.00
C03201|Cliente 3201|4001.25
C03202|Cliente 3202|4002.50
C03203|Cliente 3203|4003.75
C03204|Cliente 3204|4005.00
C03205|Cliente 3205|4006.25
C03206|Cliente 3206|4007.50
C03207|Cliente 3207|4008.75
C03208|Cliente 3208|4010.00
C03209|Cliente 3209|4011.25
C03210|Cliente 3210|4012.50
C03211|Cliente 3211|4013.75
C03212|Cliente 3212|4015.00
C03213|Cliente 3213|4016.25
C03214|Cliente 3214|4017.50
C03215|Cliente 3215|4018.75
C03216|Cliente 3216|4020.00
C03217|Cliente 3217|4021.25
C03218|Cliente 3218|4022.50
C03219|Cliente 3219|4023.75
C03220|Cliente 3220|4025.00
C03221|Cliente 3221|4026.25
C03222|Cliente 3222|4027.50
C03223|Cliente 3223|4028.75
C03224|Cliente 3224|4030.00
C03225|Cliente 3225|4031.25
C03226|Cliente 3226|4032.50
C03227|Cliente 3227|4033.75
C03228|Cliente 3228|4035.00
C03229|Cliente 3229|4036.25
C03230|Cliente 3230|4037.50
C03231|Cliente 3231|4038.75
C03232|Cliente 3232|4040.00
C03233|Cliente 3233|4041.25
C03234|Cliente 3234|4042.50
C03235|Cliente 3235|4043.75
C03236|Cliente 3236|4045.00
C03237|Cliente 3237|4046.25
C03238|Cliente 3238|4047.50
C03239|Cliente 3239|4048.75
C03240|Cliente 3240|4050.00
C03241|Cliente 3241|4051.25
C03242|Cliente 3242|4052.50
C03243|Cliente 3243|4053.75
C03244|Cliente 3244|4055.00
C03245|Cliente 3245|4056.25
C03246|Cliente 3246|4057.50
C03247|Cliente 3247|4058.75
C03248|Cliente 3248|4060.00
C03249|Cliente 3249|4061.25
C03250|Cliente 3250|4062.50
C03251|Cliente 3251|4063.75
C03252|Cliente 3252|4065.00
C03253|Cliente 3253|4066.25
C03254|Cliente 3254|4067.50
C03255|Cliente 3255|4068.75
C03256|Cliente 3256|4070.00
C03257|Cliente 3257|4071.25
C03258|Cliente 3258|4072.50
C03259|Cliente 3259|4073.75
C03260|Cliente 3260|4075.00
C03261|Cliente 3261|4076.25
C03262|Cliente 3262|4077.50
C03263|Cliente 3263|4078.75
C03264|Cliente 3264|4080.00
C03265|Cliente 3265|4081.25
C03266|Cliente 3266|4082.50
C03267|Cliente 3267|4083.75
C03268|Cliente 3268|4085.00
C03269|Cliente 3269|4086.25
C03270|Cliente 3270|4087.50
C03271|Cliente 3271|4088.75
C03272|Cliente 3272|4090.00
C03273|Cliente 3273|4091.25
C03274|Cliente 3274|4092.50
C03275|Cliente 3275|4093.75
C03276|Cliente 3276|4095.00
C03277|Cliente 3277|4096.25
C03278|Cliente 3278|4097.50
C03279|Cliente 3279|4098.75
C03280|Cliente 3280|4100.00
C03281|Cliente 3281|4101.25
C03282|Cliente 3282|4102.50
C03283|Cliente 3283|4103.75
C03284|Cliente 3284|4105.00
C03285|Cliente 3285|4106.25
C03286|Cliente 3286|4107.50
C03287|Cliente 3287|4108.75
C03288|Cliente 3288|4110.00
C03289|Cliente 3289|4111.25
C03290|Cliente 3290|4112.50
C03291|Cliente 3291|4113.75
C03292|Cliente 3292|4115.00
C03293|Cliente 3293|4116.25
C03294|Cliente 3294|4117.50
C03295|Cliente 3295|4118.75
C03296|Cliente 3296|4120.00
C03297|Cliente 3297|4121.25
C03298|Cliente 3298|4122.50
C03299|Cliente 3299|4123.75
C03300||4125.00
C03301|Cliente 3301|4126.25
C03302|Cliente 3302|4127.50
C03303|Cliente 3303|4128.75
C03304|Cliente 3304|4130.00
C03305|Cliente 3305|4131.25
C03306|Cliente 3306|4132.50
C03307|Cliente 3307|4133.75
C03308|Cliente 3308|4135.00
C03309|Cliente 3309|4136.25
C03310|Cliente 3310|4137.50
C03311|Cliente 3311|4138.75
C03312|Cliente 3312|4140.00
C03313|Cliente 3313|4141.25
C03314|Cliente 3314|4142.50
C03315|Cliente 3315|4143.75
C03316|Cliente 3316|4145.00
C03317|Cliente 3317|4146.25
C03318|Cliente 3318|4147.50
C03319|Cliente 3319|4148.75
C03320|Cliente 3320|4150.00
C03321|Cliente 3321|4151.25
C03322|Cliente 3322|4152.50
C03323|Cliente 3323|4153.75
C03324|Cliente 3324|4155.00
C03325|Cliente 3325|4156.25
C03326|Cliente 3326|4157.50
C03327|Cliente 3327|4158.75
C03328|Cliente 3328|4160.00
C03329|Cliente 3329|4161.25
C03330|Cliente 3330|4162.50
C03331|Cliente 3331|4163.75
C03332|Cliente 3332|4165.00
C03333|Cliente 3333|4166.25
C03334|Cliente 3334|4167.50
C03335|Cliente 3335|4168.75
C03336|Cliente 3336|4170.00
C03337|Cliente 3337|4171.25
C03338|Cliente 3338|4172.50
C03339|Cliente 3339|4173.75
C03340|Cliente 3340|4175.00
C03341|Cliente 3341|4176.25
C03342|Cliente 3342|4177.50
C03343|Cliente 3343|4178.75
C03344|Cliente 3344|4180.00
C03345|Cliente 3345|4181.25
C03346|Cliente 3346|4182.50
C03347|Cliente 3347|4183.75
C03348|Cliente 3348|4185.00
C03349|Cliente 3349|4186.25
C03350|Cliente 3350|4187.50
C03351|Cliente 3351|4188.75
C03352|Cliente 3352|4190.00
C03353|Cliente 3353|4191.25
C03354|Cliente 3354|4192.50
C03355|Cliente 3355|4193.75
C03356|Cliente 3356|4195.00
C03357|Cliente 3357|4196.25
C03358|Cliente 3358|4197.50
C03359|Cliente 3359|4198.75
C03360|Cliente 3360|4200.00
C03361|Cliente 3361|4201.25
C03362|Cliente 3362|4202.50
C03363|Cliente 3363|4203.75
C03364|Cliente 3364|4205.00
C03365|Cliente 3365|4206.25
C03366|Cliente 3366|4207.50
C03367|Cliente 3367|4208.75
C03368|Cliente 3368|4210.00
C03369|Cliente 3369|4211.25
C03370|Cliente 3370|4212.50
C03371|Cliente 3371|4213.75
C03372|Cliente 3372|4215.00
C03373|Cliente 3373|4216.25
C03374|Cliente 3374|4217.50
C03375|Cliente 3375|4218.75
C03376|Cliente 3376|4220.00
C03377|Cliente 3377|4221.25
C03378|Cliente 3378|4222.50
C03379|Cliente 3379|4223.75
C03380|Cliente 3380|4225.00
C03381|Cliente 3381|4226.25
C03382|Cliente 3382|4227.50
C03383|Cliente 3383|4228.75
C03384|Cliente 3384|4230.00
C03385|Cliente 3385|4231.25
C03386|Cliente 3386|4232.50
C03387|Cliente 3387|4233.75
C03388|Cliente 3388|4235.00
C03389|Cliente 3389|4236.25
C03390|Cliente 3390|4237.50
C03391|Cliente 3391|4238.75
C03392|Cliente 3392|4240.00
C03393|Cliente 3393|4241.25
C03394|Cliente 3394|4242.50
C03395|Cliente 3395|4243.75
C03396|Cliente 3396|4245.00
C03397|Cliente 3397|4246.25
C03398|Cliente 3398|4247.50
C03399|Cliente 3399|4248.75
C03400||4250.00
C03401|Cliente 3401|4251.25
C03402|Cliente 3402|4252.50
C03403|Cliente 3403|4253.75
C03404|Cliente 3404|4255.00
C03405|Cliente 3405|4256.25
C03406|Cliente 3406|4257.50
C03407|Cliente 3407|4258.75
C03408|Cliente 3408|4260.00
C03409|Cliente 3409|4261.25
C03410|Cliente 3410|4262.50
C03411|Cliente 3411|4263.75
C03412|Cliente 3412|4265.00
C03413|Cliente 3413|4266.25
C03414|Cliente 3414|4267.50
C03415|Cliente 3415|4268.75
C03416|Cliente 3416|4270.00
C03417|Cliente 3417|4271.25
C03418|Cliente 3418|4272.50
C03419|Cliente 3419|4273.75
C03420|Cliente 3420|4275.00
C03421|Cliente 3421|4276.25
C03422|Cliente 3422|4277.50
C03423|Cliente 3423|4278.75
C03424|Cliente 3424|4280.00
C03425|Cliente 3425|4281.25
C03426|Cliente 3426|4282.50
C03427|Cliente 3427|4283.75
C03428|Cliente 3428|4285.00
C03429|Cliente 3429|4286.25
C03430|Cliente 3430|4287.50
C03431|Cliente 3431|4288.75
C03432|Cliente 3432|4290.00
C03433|Cliente 3433|4291.25
C03434|Cliente 3434|4292.50
C03435|Cliente 3435|4293.75
C03436|Cliente 3436|4295.00
C03437|Cliente 3437|4296.25
C03438|Cliente 3438|4297.50
C03439|Cliente 3439|4298.75
C03440|Cliente 3440|4300.00
C03441|Cliente 3441|4301.25
C03442|Cliente 3442|4302.50
C03443|Cliente 3443|4303.75
C03444|Cliente 3444|4305.00
C03445|Cliente 3445|4306.25
C03446|Cliente 3446|4307.50
C03447|Cliente 3447|4308.75
C03448|Cliente 3448|4310.00
C03449|Cliente 3449|4311.25
C03450|Cliente 3450|4312.50
C03451|Cliente 3451|4313.75
C03452|Cliente 3452|4315.00
C03453|Cliente 3453|4316.25
C03454|Cliente 3454|4317.50
C03455|Cliente 3455|4318.75
C03456|Cliente 3456|4320.00
C03457|Cliente 3457|4321.25
C03458|Cliente 3458|4322.50
C03459|Cliente 3459|4323.75
C03460|Cliente 3460|4325.00
C03461|Cliente 3461|4326.25
C03462|Cliente 3462|4327.50
C03463|Cliente 3463|4328.75
C03464|Cliente 3464|4330.00
C03465|Cliente 3465|4331.25
C03466|Cliente 3466|4332.50
C03467|Cliente 3467|4333.75
C03468|Cliente 3468|4335.00
C03469|Cliente 3469|4336.25
C03470|Cliente 3470|4337.50
C03471|Cliente 3471|4338.75
C03472|Cliente 3472|4340.00
C03473|Cliente 3473|4341.25
C03474|Cliente 3474|4342.50
C03475|Cliente 3475|4343.75
C03476|Cliente 3476|4345.00
C03477|Cliente 3477|4346.25
C03478|Cliente 3478|4347.50
C03479|Cliente 3479|4348.75
C03480|Cliente 3480|4350.00
C03481|Cliente 3481|4351.25
C03482|Cliente 3482|4352.50
C03483|Cliente 3483|4353.75
C03484|Cliente 3484|4355.00
C03485|Cliente 3485|4356.25
C03486|Cliente 3486|4357.50
C03487|Cliente 3487|4358.75
C03488|Cliente 3488|4360.00
C03489|Cliente 3489|4361.25
C03490|Cliente 3490|4362.50
C03491|Cliente 3491|4363.75
C03492|Cliente 3492|4365.00
C03493|Cliente 3493|4366.25
C03494|Cliente 3494|4367.50
C03495|Cliente 3495|4368.75
C03496|Cliente 3496|4370.00
C03497|Cliente 3497|4371.25
C03498|Cliente 3498|4372.50
C03499|Cliente 3499|4373.75
C03500||4375.00
C03501|Cliente 3501|4376.25
C03502|Cliente 3502|4377.50
C03503|Cliente 3503|4378.75
C03504|Cliente 3504|4380.00
C03505|Cliente 3505|4381.25
C03506|Cliente 3506|4382.50
C03507|Cliente 3507|4383.75
C03508|Cliente 3508|4385.00
C03509|Cliente 3509|4386.25
C03510|Cliente 3510|4387.50
C03511|Cliente 3511|4388.75
C03512|Cliente 3512|4390.00
C03513|Cliente 3513|4391.25
C03514|Cliente 3514|4392.50
C03515|Cliente 3515|4393.75
C03516|Cliente 3516|4395.00
C03517|Cliente 3517|4396.25
C03518|Cliente 3518|4397.50
C03519|Cliente 3519|4398.75
C03520|Cliente 3520|4400.00
C03521|Cliente 3521|4401.25
C03522|Cliente 3522|4402.50
C03523|Cliente 3523|4403.75
C03524|Cliente 3524|4405.00
C03525|Cliente 3525|4406.25
C03526|Cliente 3526|4407.50
C03527|Cliente 3527|4408.75
C03528|Cliente 3528|4410.00
C03529|Cliente 3529|4411.25
C03530|Cliente 3530|4412.50
C03531|Cliente 3531|4413.75
C03532|Cliente 3532|4415.00
C03533|Cliente 3533|4416.25
C03534|Cliente 3534|4417.50
C03535|Cliente 3535|4418.75
C03536|Cliente 3536|4420.00
C03537|Cliente 3537|4421.25
C03538|Cliente 3538|4422.50
C03539|Cliente 3539|4423.75
C03540|Cliente 3540|4425.00
C03541|Cliente 3541|4426.25
C03542|Cliente 3542|4427.50
C03543|Cliente 3543|4428.75
C03544|Cliente 3544|4430.00
C03545|Cliente 3545|4431.25
C03546|Cliente 3546|4432.50
C03547|Cliente 3547|4433.75
C03548|Cliente 3548|4435.00
C03549|Cliente 3549|4436.25
C03550|Cliente 3550|4437.50
C03551|Cliente 3551|4438.75
C03552|Cliente 3552|4440.00
C03553|Cliente 3553|4441.25
C03554|Cliente 3554|4442.50
C03555|Cliente 3555|4443.75
C03556|Cliente 3556|4445.00
C03557|Cliente 3557|4446.25
C03558|Cliente 3558|4447.50
C03559|Cliente 3559|4448.75
C03560|Cliente 3560|4450.00
C03561|Cliente 3561|4451.25
C03562|Cliente 3562|4452.50
C03563|Cliente 3563|4453.75
C03564|Cliente 3564|4455.00
C03565|Cliente 3565|4456.25
C03566|Cliente 3566|4457.50
C03567|Cliente 3567|4458.75
C03568|Cliente 3568|4460.00
C03569|Cliente 3569|4461.25
C03570|Cliente 3570|4462.50
C03571|Cliente 3571|4463.75
C03572|Cliente 3572|4465.00
C03573|Cliente 3573|4466.25
C03574|Cliente 3574|4467.50
C03575|Cliente 3575|4468.75
C03576|Cliente 3576|4470.00
C03577|Cliente 3577|4471.25
C03578|Cliente 3578|4472.50
C03579|Cliente 3579|4473.75
C03580|Cliente 3580|4475.00
C03581|Cliente 3581|4476.25
C03582|Cliente 3582|4477.50
C03583|Cliente 3583|4478.75
C03584|Cliente 3584|4480.00
C03585|Cliente 3585|4481.25
C03586|Cliente 3586|4482.50
C03587|Cliente 3587|4483.75
C03588|Cliente 3588|4485.00
C03589|Cliente 3589|4486.25
C03590|Cliente 3590|4487.50
C03591|Cliente 3591|4488.75
C03592|Cliente 3592|4490.00
C03593|Cliente 3593|4491.25
C03594|Cliente 3594|4492.50
C03595|Cliente 3595|4493.75
C03596|Cliente 3596|4495.00
C03597|Cliente 3597|4496.25
C03598|Cliente 3598|4497.50
C03599|Cliente 3599|4498.75
C03600||4500.00
C03601|Cliente 3601|4501.25
C03602|Cliente 3602|4502.50
C03603|Cliente 3603|4503.75
C03604|Cliente 3604|4505.00
C03605|Cliente 3605|4506.25
C03606|Cliente 3606|4507.50
C03607|Cliente 3607|4508.75
C03608|Cliente 3608|4510.00
C03609|Cliente 3609|4511.25
C03610|Cliente 3610|4512.50
C03611|Cliente 3611|4513.75
C03612|Cliente 3612|4515.00
C03613|Cliente 3613|4516.25
C03614|Cliente 3614|4517.50
C03615|Cliente 3615|4518.75
C03616|Cliente 3616|4520.00
C03617|Cliente 3617|4521.25
C03618|Cliente 3618|4522.50
C03619|Cliente 3619|4523.75
C03620|Cliente 3620|4525.00
C03621|Cliente 3621|4526.25
C03622|Cliente 3622|4527.50
C03623|Cliente 3623|4528.75
C03624|Cliente 3624|4530.00
C03625|Cliente 3625|4531.25
C03626|Cliente 3626|4532.50
C03627|Cliente 3627|4533.75
C03628|Cliente 3628|4535.00
C03629|Cliente 3629|4536.25
C03630|Cliente 3630|4537.50
C03631|Cliente 3631|4538.75
C03632|Cliente 3632|4540.00
C03633|Cliente 3633|4541.25
C03634|Cliente 3634|4542.50
C03635|Cliente 3635|4543.75
C03636|Cliente 3636|4545.00
C03637|Cliente 3637|4546.25
C03638|Cliente 3638|4547.50
C03639|Cliente 3639|4548.75
C03640|Cliente 3640|4550.00
C03641|Cliente 3641|4551.25
C03642|Cliente 3642|4552.50
C03643|Cliente 3643|4553.75
C03644|Cliente 3644|4555.00
C03645|Cliente 3645|4556.25
C03646|Cliente 3646|4557.50
C03647|Cliente 3647|4558.75
C03648|Cliente 3648|4560.00
C03649|Cliente 3649|4561.25
C03650|Cliente 3650|4562.50
C03651|Cliente 3651|4563.75
C03652|Cliente 3652|4565.00
C03653|Cliente 3653|4566.25
C03654|Cliente 3654|4567.50
C03655|Cliente 3655|4568.75
C03656|Cliente 3656|4570.00
C03657|Cliente 3657|4571.25
C03658|Cliente 3658|4572.50
C03659|Cliente 3659|4573.75
C03660|Cliente 3660|4575.00
C03661|Cliente 3661|4576.25
C03662|Cliente 3662|4577.50
C03663|Cliente 3663|4578.75
C03664|Cliente 3664|4580.00
C03665|Cliente 3665|4581.25
C03666|Cliente 3666|4582.50
C03667|Cliente 3667|4583.75
C03668|Cliente 3668|4585.00
C03669|Cliente 3669|4586.25
C03670|Cliente 3670|4587.50
C03671|Cliente 3671|4588.75
C03672|Cliente 3672|4590.00
C03673|Cliente 3673|4591.25
